"","VERSION","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID"
"5095",23,"V1 was traveling south in lane 1 of a 2 lane roadway towards a 4-leg",43,115,"D",1,"115D"
"5096",23,"intersection.  V2 was traveling west in lane 1 of a 2 lane roadway towards the",43,115,"D",2,"115D"
"5097",23,"same intersection.  V3 was stopped at the stop sign facing east at the same",43,115,"D",3,"115D"
"5098",23,"intersection. V1 entered the intersection turning left.  V2 entered the",43,115,"D",4,"115D"
"5099",23,"intersection going straight. The front of V2 contacted the left of V1.  V1 then",43,115,"D",5,"115D"
"5100",23,"traveled to the right and the right side of V1 contacted the front of V3.",43,115,"D",6,"115D"
"5101",23,"V1 was traveling south.  V2 was traveling east. The front of V2 contacted the",43,116,"F",1,"116F"
"5102",23,"right side of V1.  As V1 and V2 came to final rest the front of V2 contacted the",43,116,"F",2,"116F"
"5103",23,"side of V1 again.",43,116,"F",3,"116F"
"5104",23,"Vehicle one, two and three were traveling east on a four lane roadway. Vehicle",43,117,"G",1,"117G"
"5105",23,"four was stopped in traffic in lane two. Vehicle two and three stopped in",43,117,"G",2,"117G"
"5106",23,"traffic in lane three. Vehicle one continued to travel in lane three, the front",43,117,"G",3,"117G"
"5107",23,"plane of vehicle one impacted the rear plane of vehicle two. The left plane of",43,117,"G",4,"117G"
"5108",23,"vehicle two impacted the right plane of vehicle three. The front plane of",43,117,"G",5,"117G"
"5109",23,"vehicle two impacted the rear plane of vehicle four.",43,117,"G",6,"117G"
"5110",23,"V1 and V2 were both traveling westbound in lane 3 of a 3-lane divided highway.",43,118,"H",1,"118H"
"5111",23,"V1 was ahead of V2. The front end of V2 struck the back end of V1.",43,118,"H",2,"118H"
"5112",23,"V1 and V2 were both traveling eastbound. V2 was stopped ahead of V1. The front",43,119,"H",1,"119H"
"5113",23,"end of V1 struck the back end of V2.",43,119,"H",2,"119H"
"5114",23,"V1 was traveling southbound on a 2-lane undivided roadway. V2 was traveling",43,120,"K",1,"120K"
"5115",23,"northbound on the same rural roadway. V1 entered the northbound lane as it",43,120,"K",2,"120K"
"5116",23,"passed a stopped vehicle. The front end of V2 struck the left side of V1.",43,120,"K",3,"120K"
"5117",23,"V1 was traveling southbound . V1 began to rotate counterclockwise and crossed a",43,121,"K",1,"121K"
"5118",23,"concrete median. V1 continued to travel southeast as its front end struck a",43,121,"K",2,"121K"
"5119",23,"raised barrier curb (event #1). V1's right front tire struck the same curb",43,121,"K",3,"121K"
"5120",23,"(event #2) as it departed the east roadside. V1 continued to travel on the east",43,121,"K",4,"121K"
"5121",23,"roadside as its right side struck a utility pole (event #3).",43,121,"K",5,"121K"
"5122",23,"V1 was traveling east in lane 1 of a 2 way roadway.  V2 was slowing down in the",43,122,"E",1,"122E"
"5123",23,"the same lane as V1 traveling east.  The front of V1 contacted the rear of V2.",43,122,"E",2,"122E"
"5124",23,"Vehicle one was traveling northeast in lane three on a five-lane roadway.",43,123,"E",1,"123E"
"5125",23,"Vehicle two was traveling south west in lane two on the same roadway. Both",43,123,"E",2,"123E"
"5126",23,"vehicles entered the intersection. Vehicle one attempted to turn left at the",43,123,"E",3,"123E"
"5127",23,"intersection as vehicle two attempted to cross over the intersection. The front",43,123,"E",4,"123E"
"5128",23,"plane of vehicle one impacted the front plane of vehicle two.",43,123,"E",5,"123E"
"5129",23,"Vehicle one was traveling east on a two lane roadway. Vehicle one departed the",43,124,"F",1,"124F"
"5130",23,"road to the right and the front plane impacted two trees. Vehicle one continued",43,124,"F",2,"124F"
"5131",23,"to travel and impacted a street sign with its front plane. The front plane of",43,124,"F",3,"124F"
"5132",23,"vehicle one  contacted a fence where it came to rest.",43,124,"F",4,"124F"
"5133",23,"V1 and V2 were both traveling northbound on a 2-lane undivided roadway. V2 was",43,125,"F",1,"125F"
"5134",23,"ahead of V1. The front end of V1 struck the back end of V2.",43,125,"F",2,"125F"
"5135",23,"V1 was traveling east in lane 2 of a 4 lane roadway towards a 4 leg",43,126,"F",1,"126F"
"5136",23,"intersection. V2 was stopped at the intersection in lane 2 in front of V1.  The",43,126,"F",2,"126F"
"5137",23,"front of V1 contacted the rear of V2.",43,126,"F",3,"126F"
"5138",23,"V1 was traveling south. V2 was traveling south in the same lane as V1. V2",43,127,"H",1,"127H"
"5139",23,"stopped, The front of V1 contacted the rear of V2.",43,127,"H",2,"127H"
"5140",23,"V1 was traveling westbound. V2 was traveling eastbound.The front end of V1",43,128,"H",1,"128H"
"5141",23,"struck the right side of V2.",43,128,"H",2,"128H"
"5142",23,"Vehicle one was traveling west on a four lane divided roadway in lane four.",43,129,"E",1,"129E"
"5143",23,"Vehicle one lost control due to wet roads and departed the lane to the left. The",43,129,"E",2,"129E"
"5144",23,"front plane of vehicle one impacted a concrete barrier where it came to rest.",43,129,"E",3,"129E"
"5145",23,"V1 was traveling south.  V2 was traveling north.  V1 turned left.  The front of",43,130,"F",1,"130F"
"5146",23,"V2 contacted the right side of V1.",43,130,"F",2,"130F"
"5147",23,"V1 was traveling west. The driver of V1 lost control.  V1 began to rotate",43,131,"G",1,"131G"
"5148",23,"counter clockwise and departed the roadway to the south.  The right side, rear,",43,131,"G",2,"131G"
"5149",23,"left side and top contacted the cable guardrail in the median. V1 came to rest",43,131,"G",3,"131G"
"5150",23,"facing west, still tangled in the guardrail.",43,131,"G",4,"131G"
"5151",23,"Vehicle  one and two were traveling north west. A non contact vehicle  into",43,132,"H",1,"132H"
"5152",23,"their lane. Vehicle one stopped to avoid impact. The front plane of vehicle two",43,132,"H",2,"132H"
"5153",23,"impacted the back plane of vehicle one.",43,132,"H",3,"132H"
"5154",23,"V1 and V2 were both traveling north on a 2-lane undivided roadway with a curve",43,133,"H",1,"133H"
"5155",23,"left. V1 was stopped in its lane. The front end of V2 struck the back end of V1.",43,133,"H",2,"133H"
"5156",23,"Vehicle one was traveling south in lane one of a three lane divided roadway",43,134,"E",1,"134E"
"5157",23,"approaching a four way intersection. Vehicle two was traveling west in lane two",43,134,"E",2,"134E"
"5158",23,"of a three lane undivided roadway approaching the same intersection. Both",43,134,"E",3,"134E"
"5159",23,"vehicles entered the intersection. The front plane of vehicle one impacted the",43,134,"E",4,"134E"
"5160",23,"left plane of vehicle two. Vehicle one then rotated counter clockwise and its",43,134,"E",5,"134E"
"5161",23,"right plane contacted the left plane of vehicle two.",43,134,"E",6,"134E"
"5162",23,"V1 was traveling eastbound on a 2-lane roadway negotiating a curve right. V2 was",43,135,"F",1,"135F"
"5163",23,"traveling westbound on the same road negotiating a curve left. V1 departed the",43,135,"F",2,"135F"
"5164",23,"south edge of the roadway, reentered the road while rotating counterclockwise,",43,135,"F",3,"135F"
"5165",23,"and departed the north side of the road. V2 also departed the north side of the",43,135,"F",4,"135F"
"5166",23,"roadway. The front end of V2 struck the right side of V1 (event #1).",43,135,"F",5,"135F"
"5167",23,"Subsequently, the right side of V1 side slapped the left side of V2 (event #2).",43,135,"F",6,"135F"
"5168",23,"V1 rolled 2-quarter times onto its roof top (event #3). V2 continued to travel",43,135,"F",7,"135F"
"5169",23,"northbound on the roadside and struck a bush with its front end (event #4).",43,135,"F",8,"135F"
"5170",23,"V1 was traveling northbound in lane 1 of a 2-lane divided roadway negotiating a",43,136,"F",1,"136F"
"5171",23,"curve left. V1 departed the east roadside where its right wheels impacted a",43,136,"F",2,"136F"
"5172",23,"raised barrier curb (event #1). V1 entered the roadway, crossed a grassy median",43,136,"F",3,"136F"
"5173",23,"and departed the west roadside. V1 continued to travel northwest on the roadside",43,136,"F",4,"136F"
"5174",23,"and struck a tree (12 cm in diameter) with its front end (event #2). V1 rotated",43,136,"F",5,"136F"
"5175",23,"clockwise and its right side impacted a downed tree (event #3).",43,136,"F",6,"136F"
"5176",23,"Vehicle two and three were stopped in the north bound travel lane on a two lane",43,137,"G",1,"137G"
"5177",23,"roadway. Vehicle one was traveling north in the same lane. The front plane of",43,137,"G",2,"137G"
"5178",23,"vehicle one impacted the back plane of vehicle two. Vehicle two came to rest on",43,137,"G",3,"137G"
"5179",23,"the east shoulder. Vehicle one continued to travel and impacted the back plane",43,137,"G",4,"137G"
"5180",23,"of vehicle three with its front plane. Vehicle one and three came to rest at",43,137,"G",5,"137G"
"5181",23,"point of impact.",43,137,"G",6,"137G"
"5182",23,"V1 was traveling north in lane 2 of a 2 lane roadway that curves to the right.",43,138,"H",1,"138H"
"5183",23,"An unknown large animal ran out in front of V1.  V1 departed the west side of",43,138,"H",2,"138H"
"5184",23,"the roadway and the right side of V1 struck a 12cm diameter tree.  The front of",43,138,"H",3,"138H"
"5185",23,"V1 then struck another 12 cm diameter tree.",43,138,"H",4,"138H"
"5186",23,"V1 was traveling south in lane 2 of a 9 lane divided roadway.  V2 was traveling",43,139,"H",1,"139H"
"5187",23,"south in lane 1 of the same roadway. V2 changed lanes to the left.  The left",43,139,"H",2,"139H"
"5188",23,"side of V2 contacted the right side of V1.",43,139,"H",3,"139H"
"5189",23,"Vehicle #1 was traveling west on a five lane roadway in the center left turn",45,59,"K",1," 59K"
"5190",23,"lane.  Vehicle #2 was traveling east in in the inside travel lane on the same",45,59,"K",2," 59K"
"5191",23,"roadway.  Vehicle #1 turned south and it's front contacted the front of Vehicle",45,59,"K",3," 59K"
"5192",23,"#2.",45,59,"K",4," 59K"
"5193",23,"Vehicle #1 was traveling north from a business, turning left to enter the",45,60,"K",1," 60K"
"5194",23,"highway .  Vehicle #2 was traveling east.  Vehicle #1's left side was contacted",45,60,"K",2," 60K"
"5195",23,"by the front of Vehicle #2.  Both vehicles rotated and the left side of Vehicle",45,60,"K",3," 60K"
"5196",23,"#1 contacted the right side of Vehicle #2.",45,60,"K",4," 60K"
"5197",23,"V1 was westbound.    V2 was southbound.   V1 front contacted V2 left side in the",45,61,"C",1," 61C"
"5198",23,"intersection.",45,61,"C",2," 61C"
"5199",23,"V1 was northbound on a two lane road.   V2 was southbound on the same road.  As",45,62,"D",1," 62D"
"5200",23,"V1 made a left turn, V2 front contacted V1 right side.",45,62,"D",2," 62D"
"5201",23,"V1 and V2 were traveling west on a two-lane roadway. As traffic ahead stopped",45,63,"H",1," 63H"
"5202",23,"the back underside of V1 a rollback bed tow truck and front of V2 contacted.",45,63,"H",2," 63H"
"5203",23,"Both vehicles came to rest facing west in the westbound lane.",45,63,"H",3," 63H"
"5204",23,"Vehicle #1 was traveling west behind Vehicle #2.  Vehicle #3 was traveling east.",45,64,"K",1," 64K"
"5205",23,"Vehicle #1's front contacted Vehicle #2's back.  Vehicle #1 spun",45,64,"K",2," 64K"
"5206",23,"counterclockwise and struck Vehicle #3's left side with it's front.",45,64,"K",3," 64K"
"5207",23,"V1 was eastbound, crossing over a five-lane road. V2 was northbound on the",45,65,"K",1," 65K"
"5208",23,"five-lane road. V2 front contacted V1 right. V1 then contacted a pole with its",45,65,"K",2," 65K"
"5209",23,"front.",45,65,"K",3," 65K"
"5210",23,"V1 was traveling west on a two-lane roadway. As the driver attempted to turn",45,66,"D",1," 66D"
"5211",23,"right and travel north on an intersecting roadway the vehicle departed the west",45,66,"D",2," 66D"
"5212",23,"edge of the roadway. The front undercarriage struck a concrete curb and the",45,66,"D",3," 66D"
"5213",23,"vehicle overturned left side leading. During the rollover the left side struck",45,66,"D",4," 66D"
"5214",23,"an elevated concrete porch and front corner of a private residence. The vehicle",45,66,"D",5," 66D"
"5215",23,"came to rest on a private lawn facing east on its right side.",45,66,"D",6," 66D"
"5216",23,"V1 was northbound, negotiating a right curve when it departed the road to the",45,67,"D",1," 67D"
"5217",23,"east.   V2 was southbound on the same road.  V1 came back onto the road, and the",45,67,"D",2," 67D"
"5218",23,"left side of V1 contacted the front of V2.   V1 then departed the road to the",45,67,"D",3," 67D"
"5219",23,"west.",45,67,"D",4," 67D"
"5220",23,"V1 was traveling east and V2 west on two-lane roadway when they contacted",45,68,"F",1," 68F"
"5221",23,"head-on. V1 came to rest facing southeast and V2 northwest near the center of",45,68,"F",2," 68F"
"5222",23,"the roadway.",45,68,"F",3," 68F"
"5223",23,"Vehicle #1 was traveling north on a two lane roadway.  Vehicle #2 was traveling",45,69,"G",1," 69G"
"5224",23,"south on the same roadway.  Vehicle #1 attempted to turn left into a parking",45,69,"G",2," 69G"
"5225",23,"lot, and it's right side was struck by the front of Vehicle #2.  Vehicle #1 came",45,69,"G",3," 69G"
"5226",23,"to rest facing southwest in a business parking lot.  Vehicle #2 came to rest",45,69,"G",4," 69G"
"5227",23,"facing south in the southbound lane.",45,69,"G",5," 69G"
"5228",23,"V1 was traveling east on a two-lane rural roadway when the right side departed",45,70,"B",1," 70B"
"5229",23,"the south edge of the pavement. As the driver attempted corrective actions the",45,70,"B",2," 70B"
"5230",23,"vehicle departed the north edge of the road where its front left corner struck a",45,70,"B",3," 70B"
"5231",23,"tree. The vehicle rotated counter-clockwise traveling east across a field where",45,70,"B",4," 70B"
"5232",23,"the right side struck a second tree. During the second tree impact the vehicle",45,70,"B",5," 70B"
"5233",23,"separated in two-halves. The back right side struck a third and fourth tree",45,70,"B",6," 70B"
"5234",23,"during a rollover and came to rest inverted at the fourth struck tree. The front",45,70,"B",7," 70B"
"5235",23,"half came to rest inverted just north of the fourth tree.",45,70,"B",8," 70B"
"5236",23,"Vehicle #1 was traveling northeast.  Vehicle #2 was traveling southwest.",45,71,"K",1," 71K"
"5237",23,"Vehicle #3 was traveling southwest.  Vehicle #1 encroached into the southwest",45,71,"K",2," 71K"
"5238",23,"travel lanes and it's right side contacted the front of Vehicle #2.  Vehicle #1",45,71,"K",3," 71K"
"5239",23,"rotated clockwise and it's  right side contacted the front of Vehicle #3.",45,71,"K",4," 71K"
"5240",23,"V1 was negotiating a right curve when it departed the road to the south and",45,72,"K",1," 72K"
"5241",23,"entered into a ditch.   V1 impacted an embankment with the front.",45,72,"K",2," 72K"
"5242",23,"V1 was northbound, exiting a private drive.   V2 was eastbound in the inside",45,73,"K",1," 73K"
"5243",23,"lane of a divided four lane highway.   V1 left was contacted by V2 front.   The",45,73,"K",2," 73K"
"5244",23,"two vehicles then sideslapped V1 left to V2 right.  V1 spun clockwise and came",45,73,"K",3," 73K"
"5245",23,"to rest in the grass median.   V2 crossed through the median, across both",45,73,"K",4," 73K"
"5246",23,"westbound lanes, and impacted an embankment with the front.",45,73,"K",5," 73K"
"5247",23,"V1 was traveling north on a two-lane roadway and V2 east on an intersecting",45,74,"G",1," 74G"
"5248",23,"two-lane roadway. As V1 attempted to turn left at the intersection, and travel",45,74,"G",2," 74G"
"5249",23,"west, the front of V1 and front of V2 contacted. Both vehicles came to rest near",45,74,"G",3," 74G"
"5250",23,"the point of impact in the intersection.",45,74,"G",4," 74G"
"5251",23,"V1 and V2 were approaching a four-way intersection.   As the vehicles crossed",45,75,"A",1," 75A"
"5252",23,"through the intersection, the front of V1 contacted the right side of V2. Both",45,75,"A",2," 75A"
"5253",23,"vehicles spun clockwise, and as V2 departed the road to the east, it contacted a",45,75,"A",3," 75A"
"5254",23,"curb with the right side tires, and overturned onto the right side.",45,75,"A",4," 75A"
"5255",23,"V1 was traveling west on a two-lane roadway when it departed the south edge of",45,76,"K",1," 76K"
"5256",23,"the pavement and struck a utility pole with its left side. The vehicle rotated",45,76,"K",2," 76K"
"5257",23,"counter-clockwise after the pole impact while traveling west across the ditch",45,76,"K",3," 76K"
"5258",23,"and struck a concrete wall with its back, coming to rest facing north at the",45,76,"K",4," 76K"
"5259",23,"struck wall.",45,76,"K",5," 76K"
"5260",23,"Vehicle #1 was traveling south on a roadway that curves to the left.  Vehicle #1",45,77,"K",1," 77K"
"5261",23,"went off of the roadway on the west side and contacted a utility pole with it's",45,77,"K",2," 77K"
"5262",23,"front, downing the pole.  Vehicle #1 then rolled over, right side leading, and",45,77,"K",3," 77K"
"5263",23,"came to rest on it's top.",45,77,"K",4," 77K"
"5264",23,"Vehicle #1 was traveling east on the eastbound three lane side of an interstate",45,78,"D",1," 78D"
"5265",23,"highway in the inside travel lane.  Vehicle #1 lost control due to a tire",45,78,"D",2," 78D"
"5266",23,"failure and traveled north into the center grass median.  Vehicle #1 then rolled",45,78,"D",3," 78D"
"5267",23,"over, right side leading, five quarter turns coming to rest on it's right side",45,78,"D",4," 78D"
"5268",23,"in the median.",45,78,"D",5," 78D"
"5269",23,"V1 was traveling south and V2 west on intersecting roadways. As V1 attempted to",45,79,"E",1," 79E"
"5270",23,"turn left and travel east the vehicles contacted V1 front left to V2 front",45,79,"E",2," 79E"
"5271",23,"right. V1 rotated counter-clockwise coming to rest facing west in the westbound",45,79,"E",3," 79E"
"5272",23,"lane. V2 came to rest facing southwest in the eastbound lane.",45,79,"E",4," 79E"
"5273",23,"Vehicle #1 was traveling north, hydroplanned and traveled off of the roadway on",45,80,"B",1," 80B"
"5274",23,"the west side and contacted a utility pole in the center median with it's front.",45,80,"B",2," 80B"
"5275",23,"Vehicle #1 then rolled over 6 quarter turns, right side leading, coming to",45,80,"B",3," 80B"
"5276",23,"rest in the inside southbound travel lane.  The passenger was ejected from the",45,80,"B",4," 80B"
"5277",23,"vehicle.",45,80,"B",5," 80B"
"5278",23,"This investigation focused on an alleged Unintended Acceleration (UA) of a 2009",45,81,"C",1," 81C"
"5279",23,"Toyota Corolla.  The Toyota was driven by an 88-year-old male with a 78-year-old",45,81,"C",2," 81C"
"5280",23,"female front right passenger.   The Toyota was traveling in an easterly",45,81,"C",3," 81C"
"5281",23,"direction on a multi-lane roadway on an approach to a commercial driveway during",45,81,"C",4," 81C"
"5282",23,"daylight hours.  The driver alleged that the Toyota accelerated as he",45,81,"C",5," 81C"
"5283",23,"approached the driveway.  As a result of the alleged acceleration, the driver",45,81,"C",6," 81C"
"5284",23,"steered to the right in an attempt to avoid several vehicles positioned ahead of",45,81,"C",7," 81C"
"5285",23,"his path of travel.  The Toyota departed the roadway and impacted multiple",45,81,"C",8," 81C"
"5286",23,"fixed objects before colliding with a 2000 GMC Yukon that was turning right into",45,81,"C",9," 81C"
"5287",23,"the commercial driveway.  The Toyota subsequently overturned onto its roof and",45,81,"C",10," 81C"
"5288",23,"slid into an unoccupied 2006 Dodge Caravan parked in a parking lot.  The GMC was",45,81,"C",11," 81C"
"5289",23,"redirected into the back of a 1996 Buick Roadmaster that was turning right out",45,81,"C",12," 81C"
"5290",23,"of the commercial driveway.  The Toyota was equipped with Certified Advanced",45,81,"C",13," 81C"
"5291",23,"208-Compliant (CAC) frontal air bags, seat back-mounted side impact air bags,",45,81,"C",14," 81C"
"5292",23,"and Inflatable Curtain (IC) air bags; none of which deployed.  The driver of the",45,81,"C",15," 81C"
"5293",23,"Toyota sustained soft tissue injuries and refused medical attention.  The",45,81,"C",16," 81C"
"5294",23,"78-year-old female front right passenger in the Toyota was transported by ground",45,81,"C",17," 81C"
"5295",23,"ambulance to a local hospital where she was treated for soft tissue injuries",45,81,"C",18," 81C"
"5296",23,"and released.",45,81,"C",19," 81C"
"5297",23,"Vehicle #1 was traveling south.  Vehicle #2 was also traveling south in front of",45,82,"H",1," 82H"
"5298",23,"V1.  Vehicle 2 slowed down for traffic ahead, and Vehicle #1's front contacted",45,82,"H",2," 82H"
"5299",23,"Vehicle #2's back.",45,82,"H",3," 82H"
"5300",23,"V1 was traveling west and V2 east on a two-lane roadway. As V2 was negotiating a",45,83,"K",1," 83K"
"5301",23,"right curve with a downward slope on wet asphalt the vehicle began to",45,83,"K",2," 83K"
"5302",23,"hydroplane. During evasive maneuvers the right side front of V2 and front of V1",45,83,"K",3," 83K"
"5303",23,"contacted. After the initial impact V2 rotated counter-clockwise before the",45,83,"K",4," 83K"
"5304",23,"right side back contacted the left side of the stake bed portion of V1. V1 came",45,83,"K",5," 83K"
"5305",23,"to rest facing southwest of the impact in a grassy field on the south edge of",45,83,"K",6," 83K"
"5306",23,"the roadway. V2 came to rest on a curb southwest of the impact facing northwest.",45,83,"K",7," 83K"
"5307",23,"V1 was northbound under foggy conditions.   As V1 entered into a left curve, it",45,84,"K",1," 84K"
"5308",23,"departed the road to the east and contacted a wooden mailbox post with the",45,84,"K",2," 84K"
"5309",23,"front.   V1 entered into a ditch in a grass yard and continued north.   V1",45,84,"K",3," 84K"
"5310",23,"undercarriage then contacted an asphalt driveway.  V1 continued north in the",45,84,"K",4," 84K"
"5311",23,"ditchline, and contacted a steel streen sign post with the front.   V1 rolled",45,84,"K",5," 84K"
"5312",23,"over onto the right side, coming to rest in the ditch.",45,84,"K",6," 84K"
"5313",23,"V1 was northbound.  V2 was westbound.  V2 front contacted V1 right.  V1 yawed",45,85,"B",1," 85B"
"5314",23,"clockwise, and contacted a raised concrete curb with both left side wheels.  V1",45,85,"B",2," 85B"
"5315",23,"continued in the clockwise yaw and contacted a concrete marker post and a metal",45,85,"B",3," 85B"
"5316",23,"cable shield on a utility pole with the right side.   Both vehicles came to rest",45,85,"B",4," 85B"
"5317",23,"northwest of the impact area.",45,85,"B",5," 85B"
"5318",23,"V1 was traveling west on a four-lane roadway divided by a raised median. As the",45,86,"D",1," 86D"
"5319",23,"driver was negotiating a left curve the vehicle departed the north edge of the",45,86,"D",2," 86D"
"5320",23,"roadway. During evasive maneuvers the vehicle re-entered the roadway and",45,86,"D",3," 86D"
"5321",23,"overturned left side leading. The vehicle came to rest inverted and facing",45,86,"D",4," 86D"
"5322",23,"northeast at the north shoulder of the westbound lanes.",45,86,"D",5," 86D"
"5323",23,"Vehicle #1 was traveling north on a two lane roadway.  Vehicle #2 was traveling",45,87,"K",1," 87K"
"5324",23,"west on a two lane roadway. Vehicle #1's right side was contacted by the front",45,87,"K",2," 87K"
"5325",23,"of Vehicle #2.  Vehicle #1 came to rest facing east at the northwest corner of",45,87,"K",3," 87K"
"5326",23,"the intersection.  Vehicle #2 came to rest facing north at the northwest corner",45,87,"K",4," 87K"
"5327",23,"of the intersection.",45,87,"K",5," 87K"
"5328",23,"V1 was southbound on a four lane highway.   V1 crossed the centerline, departed",45,88,"K",1," 88K"
"5329",23,"the road to the leftt and impacted two metal poles with the front.   V1",45,88,"K",2," 88K"
"5330",23,"continued southeast, and impacted a parked vehicle with the front.   V1 then",45,88,"K",3," 88K"
"5331",23,"began a counter-clockwise yaw and rolled two quarter turns, right side leading.",45,88,"K",4," 88K"
"5332",23,"Vehicle #1 was traveling east on a three-lane roadway that curves to the left.",45,89,"K",1," 89K"
"5333",23,"Vehicle #2 was traveling west on the same roadway in the inside travel lane.",45,89,"K",2," 89K"
"5334",23,"Vehicle #1 encroached into the westbound lane and contacted Vehicle #2's front",45,89,"K",3," 89K"
"5335",23,"with it's front.",45,89,"K",4," 89K"
"5336",23,"V1 was traveling east and V2 west on a five-lane roadway divided by a center",45,90,"K",1," 90K"
"5337",23,"left turn lane. As the vehicles approached an intersection controlled by traffic",45,90,"K",2," 90K"
"5338",23,"signals, the vehicles contacted front to front as V2 was turning left in front",45,90,"K",3," 90K"
"5339",23,"of V1. Both vehicles came to rest facing south near the southwest portion of the",45,90,"K",4," 90K"
"5340",23,"intersection with V1 just west of V2.",45,90,"K",5," 90K"
"5341",23,"V1 was traveling east on a three-lane roadway divided by an elevated median. V2",45,91,"D",1," 91D"
"5342",23,"was traveling north on an intersecting roadway, attempting to turn left at the",45,91,"D",2," 91D"
"5343",23,"intersection to travel west . The vehicles contacted V1 front to V2 left in the",45,91,"D",3," 91D"
"5344",23,"intersection. After impact, both vehicles traveled northeast across the",45,91,"D",4," 91D"
"5345",23,"westbound lanes before departing the north edge of the roadway. V1's left side",45,91,"D",5," 91D"
"5346",23,"then struck a concrete barrier. V2 left side also struck the barrier just east",45,91,"D",6," 91D"
"5347",23,"of V1. V1 and V2 came to final rest facing the same direction, against the",45,91,"D",7," 91D"
"5348",23,"barrier.",45,91,"D",8," 91D"
"5349",23,"V1 was traveling south on a two-lane roadway. As the driver was negotiating a",45,92,"D",1," 92D"
"5350",23,"left curve the vehicle departed the west edge of the road. The right side struck",45,92,"D",2," 92D"
"5351",23,"a wooden post barrier constructed of utility poles. The right door came open",45,92,"D",3," 92D"
"5352",23,"due to damage and the non-belted driver was ejected via the open door. The",45,92,"D",4," 92D"
"5353",23,"second impact occurred as the front of the vehicle struck steel support cables",45,92,"D",5," 92D"
"5354",23,"to a utility pole just east of the first impact. The vehicle came to rest facing",45,92,"D",6," 92D"
"5355",23,"northwest in a private driveway just west of the impacts.",45,92,"D",7," 92D"
"5356",23,"V1 was westbound on a two lane road.   V1 hit a puddle of standing water and",45,93,"F",1," 93F"
"5357",23,"departed the road to the north, (right).  V1 entered into a ditch and contacted",45,93,"F",2," 93F"
"5358",23,"the embankment with the right front wheel.  V1 also made contact to the",45,93,"F",3," 93F"
"5359",23,"embankment with the left side.",45,93,"F",4," 93F"
"5360",23,"Vehicle #1 was traveling south on a two lane roadway.  Vehicle #2 was headed",45,94,"G",1," 94G"
"5361",23,"south stopped on the same roadway.  Vehicle #1's front contacted the back of",45,94,"G",2," 94G"
"5362",23,"Vehicle #2.",45,94,"G",3," 94G"
"5363",23,"V1 was eastbound on a two lane road.   A non-contact vehicle had crossed into",45,95,"H",1," 95H"
"5364",23,"V1's lane from the opposite direction of travel.  V1 steered right to avoid",45,95,"H",2," 95H"
"5365",23,"contact with the vehicle. V1departed the south edge of the road and contacted a",45,95,"H",3," 95H"
"5366",23,"guardrail with the right side.",45,95,"H",4," 95H"
"5367",23,"V1 was traveling south and V2 east on an intersecting roadway. As the vehicles",45,96,"K",1," 96K"
"5368",23,"approached an intersection controlled by traffic lights in all directions the",45,96,"K",2," 96K"
"5369",23,"front of V1 and left side of V2 contacted as V1 attempted to turn right and",45,96,"K",3," 96K"
"5370",23,"travel south. V1 came to rest facing south in the southbound lanes just south of",45,96,"K",4," 96K"
"5371",23,"the intersection. V2 came to rest facing northwest at the east edge of the",45,96,"K",5," 96K"
"5372",23,"southbound lanes just north of V2.",45,96,"K",6," 96K"
"5373",23,"V1 was traveling east on a two-lane rural roadway. As the driver was negotiating",45,97,"D",1," 97D"
"5374",23,"a right curve the vehicle departed the south edge of the roadway. During",45,97,"D",2," 97D"
"5375",23,"corrective maneuvers the vehicle departed the north edge of the roadway where",45,97,"D",3," 97D"
"5376",23,"the front of the vehicle struck a concrete bridge railing head-on. After impact",45,97,"D",4," 97D"
"5377",23,"the vehicle rotated counter-clockwise as it traveled southeast across the",45,97,"D",5," 97D"
"5378",23,"roadway where it departed the south edge of the pavement and struck a tree with",45,97,"D",6," 97D"
"5379",23,"its right side. The vehicle came to rest facing east near the struck tree.",45,97,"D",7," 97D"
"5380",23,"Vehicle #1 was traveling west on a four lane roadway in the inside travel lane.",45,98,"F",1," 98F"
"5381",23,"Vehicle #2 was traveling west on the same four lane roadway in the inside",45,98,"F",2," 98F"
"5382",23,"travel lane.  Vehicle #1's front contacted the back of Vehicle #2.",45,98,"F",3," 98F"
"5383",23,"Vehicle #1 was traveling north in the outside lane of a three lane northbound",45,99,"F",1," 99F"
"5384",23,"side of an interstate highway that curves to the left.  Vehicle #2 was traveling",45,99,"F",2," 99F"
"5385",23,"in the same lane behind Vehicle #1.  Vehicle #1 lost control on wet pavement",45,99,"F",3," 99F"
"5386",23,"and went off of the roadway on the east side contacting a guardrail with it's",45,99,"F",4," 99F"
"5387",23,"front.  Vehicle #1's right side was then contacted by the front of Vehicle #2.",45,99,"F",5," 99F"
"5388",23,"Vehicle #1 then spun clockwise and contacted the guardrail on the east side with",45,99,"F",6," 99F"
"5389",23,"it's back.",45,99,"F",7," 99F"
"5390",23,"V1 was stopped at a stop sign .   V2 was southbound in the right through lane of",45,100,"H",1,"100H"
"5391",23,"the seven lane road that curves to the left.   As V1 entered the intersection",45,100,"H",2,"100H"
"5392",23,"to turn left, the front contacted V2 front.",45,100,"H",3,"100H"
"5393",23,"V1 was traveling east on a five-lane roadway divided by a two-way left turn",45,101,"B",1,"101B"
